20-05-31 05:39:37;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_11.b9i11.nohint.txt;9;16225232;3920;
20-05-31 05:39:49;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_12.b10i10.nohint.txt;9;31422575;7861;
20-05-31 05:40:00;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_13.b10i10.nohint.txt;9;25685616;6504;
20-05-31 05:40:43;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_14.b9i10.nohint.txt;9;159232558;39474;
20-05-31 05:41:02;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_15.b10i10.nohint.txt;9;58212475;14822;
20-05-31 05:43:04;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_16.b9i10.nohint.txt;9;446997431;118098;
20-05-31 05:43:44;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_17.b9i10.nohint.txt;9;132591721;35707;
20-05-31 05:48:39;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_2.b9i9.nohint.txt;9;-883552113;922353;
20-05-31 05:48:43;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_3.b11i12.nohint.txt;9;1645606;381;
20-05-31 05:48:47;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_4.b9i12.nohint.txt;9;1176607;264;
20-05-31 05:48:54;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_5.b10i11.nohint.txt;9;9279257;2159;
20-05-31 06:00:08;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_1.b9i9.nohint.txt;9;-708178212;979345;
20-05-31 06:01:03;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_6.b9i10.nohint.txt;9;-1274829169;725102;
20-05-31 06:01:09;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_7.b9i11.nohint.txt;9;10073792;2351;
20-05-31 06:24:36;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_2.b9i9.nohint.txt;9;1162453927;1464348;
